Start;End;Sleep Quality;Regularity;Mood;Heart rate (bpm);Steps;Alarm mode;Air Pressure (Pa);City;Movements per hour;Time in bed (seconds);Time asleep (seconds);Time before sleep (seconds);Window start;Window stop;Did snore;Snore time;Weather temperature (°F);Weather type;Notes
2022-04-29 22:04:52;2022-04-29 22:38:04;7%;12%;;0;4171;Normal;101.6;;0.0;1992.0;0.0;0.0;2022-04-30 06:45:00;2022-04-30 07:00:00;true;60.0;32.0;No weather;
2022-04-29 23:59:11;2022-04-30 06:49:19;74%;70%;;0;0;Normal;101.6;;61.6;24607.7;19440.1;492.2;2022-04-30 06:45:00;2022-04-30 07:00:00;true;0.0;32.0;No weather;
2022-05-02 00:07:09;2022-05-02 07:48:44;81%;79%;;0;6750;Normal;101.8;;67.8;27694.5;23909.6;553.9;2022-05-02 07:45:00;2022-05-02 08:00:00;true;0.0;32.0;No weather;
2022-05-03 02:49:10;2022-05-03 07:31:37;53%;83%;;0;5547;Normal;102.0;;45.8;16947.4;12936.5;1016.8;2022-05-03 07:30:00;2022-05-03 07:45:00;true;0.0;32.0;No weather;
2022-05-04 01:14:45;2022-05-04 10:22:38;80%;69%;;0;9201;Normal;101.9;;120.1;32873.0;30791.0;657.5;2022-05-04 10:45:00;2022-05-04 11:00:00;true;0.0;32.0;No weather;
2022-05-05 01:01:14;2022-05-05 08:15:41;72%;73%;;0;11101;Normal;101.4;;86.8;26067.4;22591.7;521.3;2022-05-05 08:15:00;2022-05-05 08:30:00;true;0.0;32.0;No weather;
2022-05-06 01:38:54;2022-05-06 09:06:31;80%;77%;;0;3548;Normal;101.5;;63.8;26857.0;20590.4;1790.5;2022-05-06 09:00:00;2022-05-06 09:15:00;true;0.0;32.0;No weather;
2022-05-07 01:58:37;2022-05-07 09:45:24;76%;87%;;0;14410;Normal;101.1;;90.9;28006.7;25579.5;560.1;2022-05-07 09:30:00;2022-05-07 09:45:00;true;0.0;32.0;No weather;
2022-05-09 02:19:49;2022-05-09 08:47:08;68%;90%;;0;3379;Normal;102.2;;70.8;23239.0;16887.0;464.8;2022-05-09 08:45:00;2022-05-09 09:00:00;true;0.0;32.0;No weather;
2022-05-09 09:09:10;2022-05-09 10:15:49;14%;17%;;0;0;Normal;102.5;;0.0;3999.0;0.0;0.0;2022-05-09 10:15:00;2022-05-09 10:30:00;true;0.0;32.0;No weather;
2022-05-10 00:38:50;2022-05-10 08:00:32;73%;84%;;0;8925;Normal;102.8;;87.7;26501.8;22968.3;1148.4;2022-05-10 07:45:00;2022-05-10 08:00:00;true;0.0;32.0;No weather;
2022-05-14 00:21:54;2022-05-14 07:30:55;82%;0%;;0;2944;Normal;102.0;;39.1;25741.7;23768.2;514.8;2022-05-14 07:15:00;2022-05-14 07:30:00;true;0.0;32.0;No weather;
2022-05-16 01:01:12;2022-05-16 06:55:23;70%;90%;;0;3869;Normal;100.7;;27.7;21250.9;19409.2;425.0;2022-05-16 06:45:00;2022-05-16 07:00:00;true;0.0;32.0;No weather;
2022-05-16 13:46:24;2022-05-16 14:40:05;11%;16%;;0;2785;Normal;100.3;;0.0;3221.3;0.0;0.0;2022-05-16 14:45:00;2022-05-16 15:00:00;true;0.0;32.0;No weather;
2022-05-22 00:59:05;2022-05-22 08:41:31;81%;0%;;0;5812;Normal;101.5;;69.6;27745.6;24508.7;554.9;2022-05-22 08:30:00;2022-05-22 08:45:00;true;0.0;32.0;No weather;
2022-05-23 00:50:54;2022-05-23 08:31:05;49%;97%;;0;821;Normal;101.3;;203.1;27611.8;23930.2;552.2;2022-05-23 08:30:00;2022-05-23 08:45:00;true;0.0;32.0;No weather;
2022-05-24 01:08:14;2022-05-24 08:40:26;63%;97%;;0;15443;Normal;102.4;;139.0;27132.5;25052.4;542.7;2022-05-24 08:30:00;2022-05-24 08:45:00;true;0.0;32.0;No weather;
2022-05-26 00:18:37;2022-05-26 08:26:39;75%;94%;;0;8267;Normal;102.7;;114.2;29282.2;22742.5;585.6;2022-05-26 08:15:00;2022-05-26 08:30:00;true;300.0;32.0;No weather;
2022-05-27 00:44:15;2022-05-27 08:16:06;68%;93%;;0;11922;Normal;101.7;;119.9;27110.4;21417.2;542.2;2022-05-27 08:15:00;2022-05-27 08:30:00;true;120.0;32.0;No weather;
2022-05-28 01:01:33;2022-05-28 08:20:05;84%;96%;;0;13168;Normal;100.7;;39.2;26312.4;22804.1;1491.0;2022-05-28 08:15:00;2022-05-28 08:30:00;true;0.0;32.0;No weather;
2022-05-29 00:17:53;2022-05-29 07:17:28;71%;92%;;0;8933;Normal;101.0;;80.6;25175.3;22489.9;1258.8;2022-05-29 08:15:00;2022-05-29 08:30:00;true;180.0;32.0;No weather;
2022-05-29 23:43:14;2022-05-30 07:30:28;73%;92%;;0;11159;Normal;101.8;;107.6;28033.3;22800.5;3364.0;2022-05-30 07:15:00;2022-05-30 07:30:00;true;0.0;32.0;No weather;
2022-05-31 00:15:52;2022-05-31 07:17:46;80%;91%;;0;1042;Normal;101.1;;41.9;25313.7;19407.2;2109.5;2022-05-31 07:15:00;2022-05-31 07:30:00;true;0.0;32.0;No weather;
2022-05-31 07:18:04;2022-05-31 08:09:17;11%;46%;;0;0;Normal;101.1;;0.0;3073.6;0.0;0.0;2022-05-31 08:00:00;2022-05-31 08:15:00;true;0.0;32.0;No weather;
2022-05-31 23:19:10;2022-06-01 07:17:48;65%;93%;;0;11352;Normal;101.7;;148.6;28718.0;23836.0;574.4;2022-06-01 07:15:00;2022-06-01 07:30:00;true;120.0;32.0;No weather;
2022-06-03 01:07:35;2022-06-03 08:01:06;61%;86%;;0;13463;Normal;100.8;;125.3;24810.9;20179.5;496.2;2022-06-03 08:00:00;2022-06-03 08:15:00;true;0.0;32.0;No weather;
2022-06-06 01:51:58;2022-06-06 09:18:13;74%;83%;;0;7361;Normal;101.4;;90.0;26774.3;23650.6;535.5;2022-06-06 09:15:00;2022-06-06 09:30:00;true;120.0;32.0;No weather;
2022-06-07 00:17:22;2022-06-07 07:15:40;65%;70%;;0;6655;Normal;101.6;;109.3;25098.2;22253.7;502.0;2022-06-07 07:15:00;2022-06-07 07:30:00;true;0.0;32.0;No weather;
2022-06-07 22:50:18;2022-06-08 07:00:34;83%;78%;;0;3748;Normal;101.5;;85.7;29415.4;24316.8;3627.9;2022-06-08 06:45:00;2022-06-08 07:00:00;true;180.0;32.0;No weather;
2022-06-08 07:00:38;2022-06-08 09:00:28;18%;36%;;0;0;Normal;101.0;;127.2;7189.7;0.0;0.0;2022-06-08 08:45:00;2022-06-08 09:00:00;true;60.0;32.0;No weather;
2022-06-09 00:00:36;2022-06-09 08:32:08;86%;78%;;0;6038;Normal;101.0;;87.2;30692.1;28339.0;613.8;2022-06-09 08:30:00;2022-06-09 08:45:00;true;60.0;32.0;No weather;
2022-06-10 01:40:43;2022-06-10 09:22:19;77%;81%;;0;3585;Normal;100.5;;87.6;27696.2;20402.9;553.9;2022-06-10 09:15:00;2022-06-10 09:30:00;true;180.0;32.0;No weather;
2022-06-11 00:42:27;2022-06-11 08:13:11;76%;80%;;0;9773;Normal;101.1;;85.4;27043.7;21274.4;1081.7;2022-06-11 08:15:00;2022-06-11 08:30:00;true;0.0;32.0;No weather;
2022-06-12 01:08:13;2022-06-12 10:11:04;96%;80%;;0;0;Normal;0.0;;506.9;32570.7;27902.3;651.4;;;false;0.0;32.0;No weather;
2022-06-12 23:15:20;2022-06-13 06:29:16;72%;72%;;0;6946;Normal;101.3;;91.4;26036.5;19614.2;4165.8;2022-06-13 06:15:00;2022-06-13 06:45:00;true;180.0;32.0;No weather;
2022-06-13 23:41:24;2022-06-14 06:22:13;75%;76%;;0;4338;Normal;101.0;;48.9;24048.1;18116.2;4168.3;2022-06-14 06:15:00;2022-06-14 06:45:00;true;0.0;32.0;No weather;
2022-06-14 23:55:18;2022-06-15 06:16:18;72%;82%;;0;3648;Normal;101.2;;45.2;22859.5;18821.0;2514.5;2022-06-15 06:15:00;2022-06-15 06:45:00;true;0.0;32.0;No weather;
2022-06-16 00:16:37;2022-06-16 07:16:58;78%;94%;;0;8963;Normal;102.1;;53.1;25220.6;19083.6;2774.3;2022-06-16 07:15:00;2022-06-16 07:45:00;true;60.0;32.0;No weather;
2022-06-17 00:33:51;2022-06-17 08:29:42;82%;91%;;0;6864;Normal;101.2;;77.1;28551.0;25886.2;571.0;2022-06-17 08:00:00;2022-06-17 08:30:00;true;240.0;32.0;No weather;
2022-06-17 23:10:31;2022-06-18 06:52:59;79%;84%;;0;0;Normal;0.0;;637.4;27748.9;20996.7;555.0;;;false;0.0;32.0;No weather;
2022-06-18 23:24:09;2022-06-19 07:31:35;84%;85%;;0;0;Normal;0.0;;606.6;29245.1;26515.5;584.9;;;false;0.0;32.0;No weather;
